#RunNum   EventNum    x(mm)    y(mm)    z(mm)
2384 7049 -0.501484 -20.2872 -1.61029
2384 7054 -0.0215214 -20.5778 -1.4383
2384 7058 -0.396314 -20.8804 -1.3402
2384 7064 -0.295709 -21.6043 -1.46914
2384 7070 -0.706422 -20.3786 -1.69662
2384 7099 -0.294806 -20.2313 -1.47465
2384 7107 -0.0994412 -20.5567 -1.68527
2384 7122 -0.460123 -20.4061 -1.39963
2384 7130 0.428114 -20.4427 -1.64762
2384 7139 -0.385521 -20.7812 -1.57978
2384 7148 -0.0601594 -20.814 -1.36662
2384 7179 0.1436 -20.8473 -1.58138
2384 7192 -0.393985 -20.5032 -1.65784
2384 7193 0.00211652 -21.0643 -1.24354
2384 7198 -0.166057 -20.4489 -1.49471
2384 7221 0.0841943 -20.3704 -1.53869
2384 7224 -0.0318665 -20.4012 -1.4757
2384 7227 -0.288036 -20.3527 -1.38751
2384 7245 0.155827 -20.6549 -1.47296
2384 7260 -0.54775 -20.4089 -1.53695
2384 7266 -0.230254 -20.7318 -1.47013
2384 7268 -0.0689748 -20.8241 -1.71304
2384 7282 -0.400977 -20.5308 -1.69667
2384 7283 -0.530597 -20.6531 -1.42776
2384 7295 0.142807 -20.4497 -1.37339
2384 7300 -0.513549 -20.6325 -1.57395
2384 7305 -0.187705 -21.0895 -1.39949
2384 7307 -0.555663 -20.5822 -1.63547
2384 7309 -0.567349 -20.9455 -1.58765
2384 7326 0.947888 -20.7366 -1.43079
2384 7328 -0.310534 -20.3197 -1.47817
2384 7332 0.549394 -20.565 -1.44502
2384 7338 -0.306215 -21.0114 -1.45529
2384 7342 -0.448633 -20.7693 -1.47113
2384 7348 -0.34659 -20.4419 -1.46158
2384 7350 0.596765 -20.1236 -1.55401
2384 7359 -0.52704 -20.0468 -1.83559
2384 7371 0.159775 -21.169 -1.49639
2384 7378 0.240275 -20.1428 -1.44637
2384 7379 0.26838 -20.2279 -1.49062
2384 7386 0.638966 -20.1647 -1.60421
2384 7393 0.167982 -21.0268 -1.67581
2384 7422 0.290317 -20.8217 -1.58757
2384 7424 0.393933 -19.9372 -1.41862
2384 7430 -0.217874 -20.596 -1.60894
2384 7432 -0.00682042 -20.3852 -1.49311
2384 7434 0.280184 -19.8643 -1.29755
2384 7440 0.015102 -20.7741 -1.54559
2384 7441 0.253781 -20.4635 -1.39203
2384 7467 0.373942 -20.4463 -1.40993
2384 7480 -0.157719 -20.5239 -1.58657
2384 7481 -0.171929 -20.4266 -1.59591
2384 7502 0.380098 -20.1713 -1.44246
2384 7516 -0.23354 -20.8285 -1.59931
2384 7526 -0.313477 -20.3986 -1.42201
2384 7577 0.233741 -20.5192 -1.58846
2384 7615 0.265007 -20.554 -1.43565
2384 7623 -0.139138 -20.6556 -1.42628
2384 7629 0.338526 -20.2681 -1.56131
2384 7632 -0.187425 -21.2201 -1.61202
2384 7643 -0.509712 -21.1324 -1.63348
2384 7657 -0.332961 -20.3845 -1.75252
2384 7669 -0.634234 -20.5138 -1.58174
2384 7698 -0.774575 -20.7374 -1.30269
2384 7715 -0.272408 -20.7912 -1.53016
2384 7729 -0.159678 -20.9063 -1.45958
2384 7737 0.165945 -20.5385 -1.4365
2384 7748 -0.155451 -20.3363 -1.69272
2384 7775 -0.0684905 -20.4298 -1.32296
2384 7779 -0.125746 -20.5101 -1.37306
2384 7785 0.0141969 -20.1764 -1.19002
2384 7790 0.175276 -20.8387 -1.44404
2384 7801 0.141188 -20.6464 -1.42795
2384 7804 -0.182341 -20.5143 -1.44479
2384 7809 0.438535 -19.9195 -1.5718
2384 7841 0.0624737 -19.8797 -1.5763
2384 7850 -0.529455 -20.1042 -1.46902
2384 7851 -0.216174 -20.0721 -1.49425
2384 7858 -0.32855 -20.3502 -1.57736
2384 7860 0.202874 -20.322 -1.39778
2384 7873 -0.423543 -20.5405 -1.43505
2384 7874 -0.352696 -20.3506 -1.67605
2384 7885 0.117258 -20.3735 -1.27642
2384 7894 -0.135501 -20.9771 -1.42527
2384 7897 -0.484576 -20.7134 -1.40335
2384 7899 0.299603 -21.3093 -1.46124
2384 7951 -1.10053 -20.2605 -1.43007
2384 7963 -0.0390542 -20.3871 -1.41704
2384 7991 -0.0310042 -21.0207 -1.42466
2384 7993 0.0261089 -20.8783 -1.45093
2384 8002 0.0374435 -20.5093 -1.46353
2384 8007 0.217908 -20.7846 -1.44071
2384 8009 -0.272745 -19.5805 -1.3387
2384 8018 0.0382709 -20.3088 -1.43196
2384 8041 -0.299529 -20.6917 -1.49843
2384 8043 0.48923 -20.3241 -1.48702
2384 8047 0.575884 -20.7159 -1.44055
2384 8062 -0.152933 -21.0711 -1.56377
2384 8067 0.225371 -20.6802 -1.45624
2384 8075 -0.721466 -20.6987 -1.43746
2384 8084 -0.159065 -20.3271 -1.33556
2384 8089 0.164333 -20.2878 -1.49502
2384 8117 -0.506864 -20.0395 -1.74094
2384 8124 -0.4186 -20.3978 -1.46103
2384 8147 -0.612478 -19.8424 -1.50944
2384 8150 -0.340511 -20.0004 -1.42629
2384 8168 -0.27591 -20.6987 -1.41553
2384 8178 -0.00100656 -20.1176 -1.60993
2384 8212 -1.06576 -20.7405 -1.54026
2384 8225 0.179919 -20.2835 -1.45745
2384 8235 -0.294208 -20.0967 -1.57853
2384 8237 -0.459144 -20.5093 -1.51409
2384 8239 -0.0629055 -20.5775 -1.45392
2384 8242 -0.396969 -20.3395 -1.36553
2384 8244 0.124577 -20.5133 -1.48504
2384 8246 -0.428311 -20.674 -1.49149
2384 8264 -0.253097 -20.7611 -1.62803
2384 8268 0.0121849 -20.8139 -1.41861
2384 8282 0.0380467 -20.0767 -1.4832
2384 8306 -0.493836 -21.6832 -1.68113
2384 8308 0.323534 -20.6555 -1.48176
2384 8327 0.0510379 -20.0499 -1.42431
2384 8346 0.271907 -20.7606 -1.552
2384 8356 -0.327172 -20.4964 -1.55379
2384 8367 0.0677908 -20.4766 -1.42606
2384 8379 0.729735 -20.4169 -1.38411
2384 8428 -0.704734 -20.4609 -1.47429
2384 8468 -0.483517 -20.2197 -1.26136
2384 8527 -0.209708 -20.323 -1.21851
2384 8528 0.108861 -19.8064 -1.45618
2384 8529 -0.342355 -20.6164 -1.41739
2384 8542 0.940903 -20.5077 -1.76279
2384 8552 0.477209 -20.4498 -1.40605
2384 8555 -0.286808 -20.2302 -1.54265
2384 8577 -0.0921439 -20.9484 -1.44859
2384 8604 -0.286491 -20.7213 -1.61827
2384 8615 -0.138617 -20.7038 -1.46529
2384 8634 -0.151278 -20.7764 -1.52878
2384 8653 0.0939179 -20.8238 -1.471
2384 8655 -0.148488 -20.2585 -1.54213
2384 8660 0.302802 -20.7626 -1.44493
2384 8661 -0.35609 -20.2039 -1.63597
2384 8663 0.74951 -20.5347 -1.39832
2384 8679 0.456772 -21.3212 -1.38795
2384 8681 0.0706453 -19.9256 -1.49786
2384 8702 -0.0136294 -21.1293 -1.57182
2384 8704 -0.26888 -20.5062 -1.3955
2384 8708 0.276102 -20.6624 -1.58814
2384 8732 -0.530514 -20.9426 -1.56314
2384 8735 -0.197407 -20.8901 -1.42897
2384 8752 -0.619203 -20.9177 -1.57491
2384 8774 -0.344115 -20.5469 -1.42495
2384 8779 -0.234081 -21.0971 -1.56961
2384 8784 0.477221 -20.5866 -1.63657
2384 8794 -0.504681 -20.9377 -1.47082
2384 8826 -0.463879 -19.964 -1.59401
2384 8840 0.222555 -20.3125 -1.46292
2384 8848 0.138608 -20.6251 -1.59741
2384 8849 -0.152153 -20.4916 -1.44038
2384 8857 -0.661042 -20.2683 -1.40294
2384 8863 -0.836336 -20.6986 -1.48014
2384 8870 0.107671 -20.6634 -1.37378
2384 8874 -0.343355 -20.6094 -1.59021
2384 8891 0.298202 -20.8142 -1.33803
2384 8895 0.0621789 -20.3369 -1.50167
2384 8908 -0.309341 -20.1661 -1.38592
2384 8925 -0.335703 -20.2596 -1.495
2384 8933 -0.742792 -20.6586 -1.42307
2384 8947 0.473635 -20.8235 -1.53243
2384 8948 -0.0356689 -20.2095 -1.41945
2384 8971 -0.443987 -20.6783 -1.50166
2384 8973 -0.512593 -19.9911 -1.34737
2384 8998 -0.568362 -20.325 -1.44582
2384 9004 0.248001 -20.1538 -1.32697
2384 9006 -0.526075 -20.3742 -1.61994
2384 9012 -0.618621 -21.0141 -1.58281
2384 9044 -0.384212 -20.5384 -1.77418
2384 9064 0.324142 -20.102 -1.5626
2384 9072 -0.676013 -20.9761 -1.57418
2384 9094 -0.593889 -21.1027 -1.43244
2384 9095 -0.124505 -20.8705 -1.47898
2384 9113 -0.313334 -20.8466 -1.52662
2384 9116 0.748754 -20.7622 -1.47445
2384 9117 0.088552 -20.3157 -1.54344
2384 9156 0.306891 -20.5898 -1.55317
2384 9161 0.53207 -20.5258 -1.63723
2384 9164 0.851449 -21.0971 -1.62392
2384 9199 -0.257938 -20.6609 -1.53334
2384 9207 -0.140423 -20.4438 -1.41926
2384 9216 -0.132481 -20.4481 -1.5195
2384 9235 -0.25083 -20.1322 -1.51787
2384 9236 -0.38926 -20.6515 -1.61809
2384 9255 0.615944 -20.7747 -1.41469
2384 9265 0.266993 -20.85 -1.51376
2384 9269 -0.109015 -20.5689 -1.53123
2384 9272 -0.0537863 -20.3268 -1.51121
2384 9273 -0.336627 -20.889 -1.67062
2384 9276 0.288958 -20.4324 -1.68713
2384 9277 -0.320288 -20.5328 -1.59548
2384 9285 0.0447564 -20.7205 -1.46411
2384 9296 0.243573 -20.3627 -1.42517
2384 9307 -0.390305 -20.8073 -1.75322
2384 9325 -0.0250273 -20.4541 -1.52453
2384 9345 -0.437623 -20.3053 -1.49215
2384 9346 0.463726 -20.6895 -1.44932
2384 9368 0.183685 -20.494 -1.36824
2384 9383 -0.21958 -20.8774 -1.36424
2384 9395 -0.811241 -20.8638 -1.64719
2384 9398 0.297388 -20.3327 -1.46897
2384 9399 -0.354345 -20.7214 -1.40825
2384 9413 0.195051 -20.8406 -1.55158
2384 9427 0.0124336 -20.5048 -1.55519
2384 9453 -0.176853 -20.695 -1.5683
2384 9471 0.423928 -20.2745 -1.57263
2384 9524 -0.531596 -20.5139 -1.35455
2384 9528 0.358938 -20.807 -1.30317
2384 9529 -0.221398 -20.1941 -1.45849
2384 9534 -0.00110815 -20.9663 -1.4811
2384 9553 0.120334 -20.3744 -1.60071
2384 9560 -0.0142968 -20.1022 -1.47093
2384 9565 0.12733 -20.9079 -1.39557
2384 9579 -0.99743 -19.6193 -1.51345
2384 9580 -0.452354 -20.5881 -1.43981
2384 9591 -0.853096 -19.8256 -1.50013
2384 9610 0.58078 -20.52 -1.52657
2384 9613 -0.490829 -20.6705 -1.47172
2384 9614 -0.294294 -20.731 -1.54498
2384 9627 -0.170886 -20.5056 -1.61487
2384 9634 0.0415161 -20.6015 -1.4583
2384 9635 -0.350084 -19.6103 -1.45798
2384 9641 -0.631171 -19.8882 -1.63159
2384 9651 -0.201707 -20.1512 -1.51558
2384 9703 0.213433 -21.3545 -1.44345
2384 9705 0.232339 -20.4496 -1.41172
2384 9708 -0.48791 -19.6885 -1.66781
2384 9711 -0.402998 -19.8564 -1.48431
2384 9721 -0.0385361 -20.7114 -1.52597
2384 9723 0.254646 -20.1282 -1.36392
2384 9731 0.223873 -20.1242 -1.41575
2384 9769 -0.204842 -20.5122 -1.707
2384 9783 0.317407 -20.5609 -1.25466
2384 9789 0.190678 -20.0798 -1.41714
2384 9814 -0.0733138 -20.2609 -1.34218
2384 9824 -0.304957 -20.1685 -1.39102
2384 9826 -0.0802953 -20.8067 -1.5415
2384 9837 -0.203819 -20.6284 -1.61277
2384 9844 -0.377604 -20.2634 -1.45997
2384 9845 -0.252138 -20.051 -1.44559
2384 9855 -0.217639 -20.4042 -1.42712
2384 9866 0.139043 -20.5904 -1.4769
2384 9872 -0.121913 -20.7677 -1.62276
2384 9875 -0.733249 -20.7137 -1.67308
2384 9883 0.184865 -20.6834 -1.5586
2384 9895 -0.278369 -21.1347 -1.56885
2384 9923 -0.310982 -20.0792 -1.51391
2384 9936 0.0565472 -20.9732 -1.59105
2384 9953 -0.655147 -20.7819 -1.42836
2384 9955 -0.622503 -19.867 -1.64725
2384 9984 0.200972 -20.6771 -1.49639
2384 9998 0.754695 -20.7484 -1.6424
2384 10017 0.163834 -20.5916 -1.42667
2384 10018 -0.314943 -20.2326 -1.37267
2384 10019 -0.783014 -20.9266 -1.60119
2384 10028 0.0207944 -20.7493 -1.55821
2384 10038 -0.453226 -21.2037 -1.42953
2384 10058 -0.227446 -20.8571 -1.44432
2384 10060 -0.603275 -20.9113 -1.47574
2384 10091 -0.370777 -21.0882 -1.36355
2384 10095 -0.45121 -20.2753 -1.60618
2384 10098 0.308921 -21.1844 -1.51647
2384 10100 -0.703083 -20.2512 -1.50022
2384 10107 0.353537 -20.5441 -1.40719
2384 10120 -0.551432 -20.5576 -1.5823
2384 10129 0.192214 -21.2176 -1.55039
2384 10146 -0.254492 -21.0606 -1.40651
2384 10167 0.268287 -20.6168 -1.53984
2384 10172 -0.634297 -20.4157 -1.3937
2384 10202 -0.0441387 -20.3689 -1.37556
2384 10203 -0.16211 -20.6324 -1.60295
2384 10240 0.209876 -20.753 -1.63968
2384 10254 -0.104088 -20.5746 -1.42692
2384 10257 -0.439284 -19.8859 -1.38141
2384 10266 -0.252295 -20.4678 -1.42285
2384 10286 0.363801 -21.1928 -1.62365
2384 10318 -0.176402 -20.0586 -1.54843
2384 10325 0.0456106 -20.7326 -1.50647
2384 10340 -0.0523331 -20.3735 -1.52413
2384 10350 0.0904616 -20.3396 -1.50566
2384 10356 0.473848 -20.2106 -1.50576
2384 10396 0.368624 -20.9959 -1.30318
2384 10409 -0.0962784 -19.5765 -1.53007
2384 10430 -0.559479 -19.9036 -1.77027
2384 10445 0.287331 -20.4735 -1.49107
2384 10467 -0.588918 -20.4511 -1.55304
2384 10469 -0.0367463 -20.7939 -1.48024
2384 10480 0.186916 -20.6064 -1.56007
2384 10500 -0.521552 -20.879 -1.57427
2384 10510 -0.0649952 -20.8574 -1.49122
2384 10517 -0.342532 -20.2803 -1.67621
2384 10524 -0.0691382 -20.0582 -1.52057
2384 10529 -0.469641 -20.3079 -1.44262
2384 10539 -0.237355 -20.5756 -1.53536
2384 10540 0.475983 -20.706 -1.50335
2384 10543 0.131512 -20.6351 -1.42776
2384 10553 0.564271 -20.2822 -1.46234
2384 10555 -0.312369 -20.8976 -1.21122
2384 10561 -0.394105 -20.3827 -1.47638
2384 10566 -0.135439 -20.7774 -1.67575
2384 10569 -0.6944 -20.4589 -1.38328
2384 10576 -0.022611 -20.5369 -1.48857
2384 10586 0.13648 -20.5149 -1.58182
2384 10648 0.278316 -20.3841 -1.54359
2384 10652 -0.186976 -20.6885 -1.5355
2384 10662 0.410681 -20.1171 -1.48844
2384 10664 -0.117279 -20.1269 -1.55112
2384 10674 0.0261439 -20.4942 -1.48365
2384 10676 -0.0665632 -19.7976 -1.46655
2384 10680 -0.256932 -20.4835 -1.45132
2384 10683 0.181913 -20.383 -1.42105
2384 10685 0.194902 -20.3966 -1.48317
2384 10693 -0.515353 -20.5351 -1.35656
2384 10705 -0.399583 -20.0577 -1.58339
2384 10741 0.970388 -20.3389 -1.53171
2384 10749 0.136998 -20.6908 -1.40329
2384 10751 0.584343 -20.4898 -1.36531
2384 10754 -0.172743 -20.3606 -1.59767
2384 10760 0.0273242 -20.4787 -1.45449
2384 10766 -0.0421081 -21.5067 -1.69126
2384 10769 0.317423 -20.9907 -1.60754
2384 10792 0.406716 -20.3693 -1.51874
2384 10810 0.475006 -20.418 -1.64435
2384 10814 -0.548989 -20.3557 -1.48503
2384 10817 -0.27793 -19.9048 -1.46412
2384 10837 -0.317349 -20.0512 -1.40996
2384 10840 -0.917095 -20.2731 -1.37787
2384 10850 0.00112712 -20.2589 -1.48553
2384 10856 0.000529224 -20.4576 -1.49548
2384 10867 0.466342 -20.7454 -1.45579
2384 10924 -0.125337 -20.6063 -1.38572
2384 10934 -0.924665 -20.1356 -1.45232
2384 10950 -0.243036 -20.5678 -1.57755
2384 10965 0.732606 -20.2544 -1.52891
2384 10973 0.196179 -20.8235 -1.37123
2384 10976 -0.182657 -20.259 -1.56622
2384 10987 -0.153605 -20.6501 -1.49571
2384 10993 0.435571 -20.513 -1.55705
2384 11003 1.00989 -20.7495 -1.52299
2384 11005 0.210999 -20.1049 -1.38726
2384 11020 -0.448448 -20.8481 -1.43956
2384 11023 -0.446573 -20.8146 -1.44935
2384 11040 -0.720559 -20.2736 -1.43899
2384 11043 -0.362342 -21.1296 -1.25458
2384 11055 -0.46623 -20.5994 -1.76887
2384 11072 -0.506582 -20.8885 -1.49684
2384 11094 -0.632776 -19.9297 -1.57893
2384 11098 -0.330836 -20.8792 -1.4173
2384 11099 -0.209886 -20.3067 -1.56726
2384 11114 -0.160249 -20.7613 -1.34949
2384 11122 0.141252 -20.7847 -1.59415
2384 11126 0.249983 -20.74 -1.44553
2384 11128 0.839643 -19.8033 -1.61302
2384 11148 -0.938701 -20.8785 -1.44666
2384 11152 -0.332824 -19.885 -1.49782
2384 11164 -0.190525 -21.1011 -1.40446
2384 11165 -0.136501 -20.4991 -1.68194
2384 11171 0.0797722 -19.9697 -1.62009
2384 11209 -0.303027 -20.3584 -1.43417
2384 11213 -0.257793 -20.5472 -1.60735
2384 11222 -0.488027 -20.6937 -1.47552
2384 11232 -0.473345 -20.872 -1.44345
2384 11243 0.166296 -20.4419 -1.63473
2384 11246 -0.194857 -20.8465 -1.50111
2384 11247 -0.594745 -20.8878 -1.48719
2384 11250 -0.21746 -20.2055 -1.66653
2384 11251 -0.399502 -21.1499 -1.45059
2384 11258 -0.0776107 -20.7406 -1.36255
2384 11278 0.342781 -20.6423 -1.34538
2384 11294 0.188511 -20.673 -1.41979
2384 11296 0.0302691 -20.4803 -1.53002
2384 11309 -0.307837 -19.7179 -1.5251
2384 11325 0.300995 -20.5161 -1.44666
2384 11326 -0.595354 -20.7341 -1.39814
2384 11341 -0.773482 -21.095 -1.36635
2384 11386 -0.338304 -20.543 -1.4211
2384 11405 -0.0134123 -20.565 -1.38825
2384 11417 -0.718135 -20.8037 -1.45505
2384 11445 -0.313195 -20.9837 -1.32525
2384 11468 -0.498759 -20.9382 -1.29897
2384 11471 -0.291727 -20.9918 -1.46831
2384 11483 -0.276706 -20.8304 -1.42627
2384 11484 -0.270076 -20.5295 -1.51474
2384 11490 -0.173632 -20.9506 -1.55791
2384 11502 -0.438147 -19.9405 -1.48844
2384 11513 0.139448 -20.0149 -1.28371
2384 11536 0.25455 -21.1761 -1.44082
2384 11544 0.00102389 -20.7477 -1.55986
2384 11553 -0.590393 -20.7764 -1.48135
2384 11565 -0.750539 -20.2597 -1.30351
2384 11571 -0.58783 -20.7106 -1.64
2384 11610 -0.126753 -20.3446 -1.26842
2384 11611 -0.0651086 -20.6765 -1.43904
2384 11652 0.554532 -20.3288 -1.38311
2384 11659 0.0742907 -20.6539 -1.40573
2384 11662 0.213027 -20.9491 -1.40039
2384 11678 -0.535945 -20.5754 -1.57334
2384 11703 0.0576788 -20.5425 -1.50086
2384 11706 0.178268 -20.3254 -1.76458
2384 11717 -0.0659887 -20.948 -1.37434
2384 11730 -0.112481 -20.5232 -1.41376
2384 11738 0.272459 -21.2789 -1.57851
2384 11750 0.112164 -20.352 -1.53837
2384 11759 -0.0440005 -20.4901 -1.45024
2384 11763 -0.325812 -20.6501 -1.50323
2384 11777 0.301914 -21.2562 -1.54236
2384 11780 0.035052 -19.7865 -1.5846
2384 11787 -0.171134 -20.8034 -1.64373
2384 11788 0.246558 -20.849 -1.49674
2384 11791 -0.778227 -20.4478 -1.53354
2384 11826 -0.144154 -20.353 -1.45526
2384 11828 -0.481221 -20.8102 -1.4881
2384 11830 0.239882 -20.1341 -1.5216
2384 11834 -0.62128 -20.2781 -1.22926
2384 11849 -0.201032 -20.9289 -1.53569
2384 11874 0.298565 -20.9472 -1.54836
2384 11886 -0.344355 -20.893 -1.5342
2384 11890 0.142081 -20.5387 -1.54087
2384 11893 0.303632 -20.1781 -1.48666
2384 11904 -0.0105834 -20.4555 -1.41473
2384 11922 -0.171054 -19.646 -1.4691
2384 11925 -0.246697 -20.3499 -1.48829
2384 11932 -0.108223 -20.6604 -1.55771
2384 11973 0.0618625 -20.637 -1.45974
2384 11979 -0.425643 -20.909 -1.41735
2384 12000 -0.0351236 -20.6399 -1.52286
2384 12009 -0.341923 -20.706 -1.73467
2384 12048 0.569098 -20.1805 -1.53507
2384 12063 0.384518 -20.4908 -1.49101
2384 12077 -0.347568 -20.5617 -1.63529
2384 12085 -0.156385 -20.972 -1.48001
2384 12088 -0.0592833 -20.645 -1.62912
2384 12102 -0.0323135 -20.0593 -1.48761
2384 12106 -0.154644 -20.6689 -1.40987
2384 12112 0.337935 -20.3836 -1.38891
2384 12138 -0.0272159 -20.6395 -1.48442
2384 12145 -0.781865 -20.8815 -1.47425
2384 12147 0.132785 -20.8515 -1.38807
2384 12152 0.00578674 -20.1611 -1.49776
2384 12169 -0.486994 -19.1067 -1.38462
2384 12172 -0.214641 -20.6447 -1.46745
2384 12184 -0.432158 -20.9805 -1.44687
2384 12197 -0.533143 -20.7531 -1.60856
2384 12211 0.203179 -20.4588 -1.35319
2384 12229 -1.05976 -19.785 -1.38789
2384 12232 -0.408706 -20.5882 -1.31663
2384 12240 0.41363 -20.134 -1.60865
2384 12242 -0.466115 -20.9293 -1.7504
2384 12270 -0.768602 -20.8011 -1.47876
2384 12296 0.382512 -20.3882 -1.52253
2384 12309 -0.494589 -20.6781 -1.44535
2384 12324 -0.28721 -20.8145 -1.45426
2384 12334 -0.084969 -20.7437 -1.39393
2384 12343 -0.0501285 -20.6194 -1.32305
2384 12392 -0.239108 -20.6023 -1.40983
2384 12394 -0.13304 -19.1388 -1.40138
2384 12395 -0.499504 -20.7521 -1.61919
2384 12399 -0.286204 -20.7023 -1.49275
2384 12410 -0.562271 -21.0228 -1.64354
2384 12411 0.159284 -20.6563 -1.48163
2384 12415 0.191406 -20.8167 -1.59428
2384 12425 -0.42963 -20.7866 -1.60439
2384 12429 -0.611558 -20.2028 -1.59865
2384 12430 -0.034826 -20.5494 -1.4275
2384 12445 -0.11484 -20.9727 -1.53886
2384 12447 -0.787941 -20.0668 -1.52075
2384 12448 -0.413771 -20.5335 -1.55968
2384 12450 0.00576526 -20.624 -1.44395
2384 12453 -0.131926 -20.6459 -1.59995
2384 12467 -0.0747239 -20.7175 -1.3856
2384 12476 -0.115917 -20.6655 -1.42155
2384 12488 -0.378197 -20.3793 -1.40025
2384 12503 0.230123 -20.8557 -1.52979
2384 12505 -0.716377 -21.2256 -1.4458
2384 12525 -0.443266 -21.0549 -1.53359
2384 12533 0.329873 -20.6355 -1.45806
2384 12580 -0.113242 -20.2604 -1.4928
2384 12589 -0.433637 -20.1019 -1.39991
2384 12591 -0.0959404 -20.6574 -1.66385
2384 12596 -0.238409 -20.6896 -1.37144
2384 12609 -0.0649001 -20.5984 -1.54618
2384 12615 0.382386 -20.2925 -1.49146
2384 12620 0.177474 -20.7539 -1.46579
2384 12621 0.174824 -20.1737 -1.60759
2384 12637 -0.0189479 -20.2613 -1.4733
2384 12656 -0.139986 -20.2576 -1.52622
2384 12675 0.168291 -20.8686 -1.37168
2384 12676 -0.679663 -19.9285 -1.64228
2384 12679 -0.379356 -20.7814 -1.42975
2384 12697 -0.397733 -21.0719 -1.50672
2384 12702 0.429728 -21.2874 -1.48482
2384 12704 0.0100374 -20.5681 -1.36029
2384 12705 0.0528158 -20.2981 -1.34221
2384 12721 -0.365759 -20.4175 -1.36313
2384 12750 -0.130115 -20.2416 -1.74814
2384 12752 0.210331 -20.2414 -1.40419
2384 12773 -0.222443 -20.7273 -1.5487
2384 12774 -0.0783001 -20.5841 -1.5031
2384 12782 -0.599867 -20.2436 -1.46126
2384 12792 -0.0518048 -20.9879 -1.44377
2384 12794 -0.58653 -20.8785 -1.49081
2384 12807 0.431468 -20.6835 -1.58232
2384 12812 0.393031 -19.6055 -1.50678
2384 12826 0.22967 -20.6755 -1.48352
2384 12829 -0.581222 -20.05 -1.51667
2384 12844 0.203356 -20.9818 -1.41295
2384 12848 0.0100919 -20.4759 -1.36711
2384 12851 -0.800396 -20.2664 -1.30988
2384 12859 -0.0365208 -20.2442 -1.57838
2384 12871 -0.316941 -20.1699 -1.41839
2384 12884 -0.263192 -20.7626 -1.48804
2384 12899 0.842102 -20.5764 -1.44974
2384 12906 -0.0168742 -21.3165 -1.34152
2384 12948 -0.323946 -20.8388 -1.40583
2384 12951 0.0946247 -21.4796 -1.47228
2384 12958 -0.173762 -20.8541 -1.38834
2384 12969 0.0317751 -19.9518 -1.38693
2384 12982 0.0449524 -20.1499 -1.3337
2384 12986 -0.109946 -20.4221 -1.46759
2384 12998 0.0371883 -20.5894 -1.5369
2384 13014 -0.422387 -20.5661 -1.50934
2384 13016 0.322 -20.4471 -1.50283
2384 13035 -0.458031 -20.7596 -1.41257
2384 13068 0.0444576 -20.5992 -1.55218
2384 13070 -0.202121 -20.7682 -1.50995
2384 13082 0.191127 -19.6811 -1.48344
2384 13088 -0.0201011 -20.6887 -1.42213
2384 13098 -0.304391 -20.339 -1.49014
2384 13101 -0.0309707 -20.3901 -1.46678
2384 13104 -0.126945 -20.7338 -1.34007
2384 13108 -0.83855 -20.8837 -1.51333
2384 13114 0.340927 -20.4538 -1.55537
2384 13119 0.244521 -20.3841 -1.40401
2384 13120 0.438054 -20.5308 -1.45927
2384 13127 0.444208 -20.8922 -1.29033
2384 13128 -0.0726491 -20.629 -1.55329
2384 13158 -0.474026 -20.7116 -1.56815
2384 13162 -0.532233 -19.9961 -1.41259
2384 13169 -0.982831 -20.2716 -2.61404
2384 13170 -0.732334 -20.4233 -1.50084
2384 13171 -0.0219656 -20.5915 -1.47668
2384 13177 -0.0202376 -20.8025 -1.36913
2384 13184 -0.0957729 -20.1473 -1.59119
2384 13247 -0.0269267 -19.9562 -1.35251
2384 13273 -0.341989 -19.8966 -1.34358
2384 13297 -0.0577903 -20.0651 -1.71905
2384 13308 0.616146 -20.8274 -1.3851
2384 13316 -0.329492 -20.5903 -1.42756
2384 13317 -0.161133 -19.868 -1.62149
2384 13335 -0.559271 -20.7646 -1.56989
2384 13338 0.174432 -20.5873 -1.42971
2384 13358 0.0548117 -20.4302 -1.36917
2384 13363 -0.053697 -20.4225 -1.41261
2384 13379 -0.252893 -20.406 -1.60933
2384 13386 -0.132218 -21.0074 -1.7586
2384 13389 -0.385422 -19.8376 -1.33994
2384 13436 -0.351934 -20.1222 -1.4822
2384 13438 0.0692982 -20.8859 -1.47491
2384 13458 -0.584912 -21.0438 -1.44597
2384 13466 -0.8693 -21.081 -1.4624
2384 13469 -0.416412 -20.1572 -1.54968
2384 13474 -0.241142 -20.397 -1.61652
2384 13475 -0.555583 -20.8094 -1.50511
2384 13493 -0.0954347 -20.3634 -1.64895
2384 13499 -0.110691 -20.4795 -1.55693
2384 13536 -0.288654 -20.4675 -1.43585
2384 13543 -0.303613 -20.2167 -1.52696
2384 13552 -0.226922 -20.8928 -1.61345
2384 13577 -0.731029 -20.4363 -1.48524
2384 13598 -0.538511 -19.9877 -1.72423
2384 13612 0.10717 -20.6926 -1.44154
2384 13620 0.107227 -20.8401 -1.61728
2384 13630 -0.260794 -20.1102 -1.48996
2384 13635 -0.551897 -20.7595 -1.60453
2384 13645 -0.559678 -20.6586 -1.60092
2384 13651 0.18023 -20.8389 -1.62226
2384 13666 -0.163254 -20.8784 -1.63737
2384 13682 -0.076314 -20.6355 -1.57717
2384 13714 -0.377574 -20.1806 -1.73396
2384 13717 0.655624 -20.5471 -1.50243
2384 13732 -0.617567 -20.1148 -1.42066
